t_us,ads_ch1,ads_ch2,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,dt0_us,dt1_us,dt2_us
538218966,6468217,6475696,15793,1197,4294963129,875,1986,4294966263,12205,8880,6424,1865,2907,4294966164,15551,4294964591,4244,1549,680,470,4294966711,4294966711,4294966711
538224946,6467700,6475110,15953,1330,4294962737,898,1957,4294966424,12464,9077,6536,2156,2436,4294966218,15766,4294964390,4243,1440,293,488,4294966721,4294966721,4294966721
538230952,6468616,6476461,16103,1302,4294962458,775,2126,4294966702,12772,9098,6575,2615,2032,4294966274,16019,4294964352,4159,1208,4294967240,544,4294966716,4294966716,4294966716
538236949,6468753,6476885,16377,1138,4294962637,529,2360,4294966995,13081,9093,6651,3057,1614,4294966404,16329,4294964143,4078,1115,4294966940,522,4294966722,4294966722,4294966722
538242944,6468102,6476130,16530,825,4294962959,97,2412,7,13479,9088,6846,3383,1264,4294966445,16618,4294964016,3949,699,4294966808,532,4294966722,4294966722,4294966722
538248954,6467941,6475783,16784,342,4294963334,4294966832,2339,219,13775,9043,7134,3475,1047,4294966495,16818,4294963803,3868,459,4294966786,564,4294966715,4294966715,4294966715
538254944,6468812,6477009,16947,4294967102,4294963870,4294966170,2055,387,14067,8978,7537,3491,722,4294966482,16905,4294963416,3777,549,4294966784,477,4294966725,4294966725,4294966725
538260953,6468079,6476157,16958,4294966606,4294964194,4294965586,1594,459,14322,8975,7610,3460,318,4294966498,17002,4294963274,3598,628,4294966777,331,4294966720,4294966720,4294966720
538266948,6468256,6476107,16934,4294966085,4294964652,4294965146,1047,520,14377,8918,7414,3224,4294967254,4294966574,17014,4294963108,3465,810,4294966795,160,4294966720,4294966720,4294966720
538272959,6468971,6477255,16914,4294965689,4294965120,4294964908,620,431,14500,8636,7124,2945,4294966928,4294966683,16853,4294962922,3391,1034,4294966870,13,4294966715,4294966715,4294966715
538278954,6468838,6476762,16753,4294965451,4294965715,4294964926,164,327,14583,8312,6648,2573,4294966713,4294966820,16695,4294962707,3063,1217,4294967006,4294967078,4294966718,4294966718,4294966718
538286952,6468589,6476426,16517,4294965351,4294966385,4294965100,4294966854,143,14633,7899,6192,1916,4294966552,4294967050,16355,4294962391,2774,1551,4294967280,4294966832,4294966716,4294966716,4294966716
538294958,6469908,6478403,15968,4294965333,4294966988,4294965354,4294966288,19,14782,7565,5552,1345,4294966553,27,16226,4294962162,2467,1848,254,4294966591,4294966714,4294966714,4294966714
538300938,6470224,6478781,16197,4294965415,4294967185,4294965592,4294966059,4294967178,14852,7297,5186,908,4294966759,207,16103,4294961936,2569,1910,405,4294966482,4294966726,4294966726,4294966726
538308943,6469800,6477963,15499,4294965610,4294967223,4294966206,4294965732,4294967037,14984,7058,4952,580,4294967149,428,15881,4294961829,2752,1858,585,4294966478,4294966723,4294966723,4294966723
538316936,6470618,6479098,15370,4294965936,4294967060,4294966362,4294965508,4294966866,14791,6757,5095,363,181,655,15605,4294961740,3013,1855,587,4294966530,4294966726,4294966726,4294966726
538322947,6470223,6478691,15386,4294966209,4294966841,4294966722,4294965677,4294966798,14773,6834,5041,460,318,802,15541,4294961832,3089,1839,571,4294966653,4294966719,4294966719,4294966719
538328949,6469952,6478866,15400,4294966519,4294966536,4294967015,4294965771,4294966720,14596,6757,5161,535,391,965,15510,4294961847,3309,1845,564,4294966866,4294966720,4294966720,4294966720
538334949,6470206,6479326,15546,4294966857,4294966359,4294967097,4294965911,4294966695,14438,6626,5398,707,401,1098,15371,4294961952,3565,1737,504,4294967076,4294966720,4294966720,4294966720
538340951,6469600,6478661,15799,4294967033,4294966249,4294967073,4294966132,4294966721,14389,6535,5531,918,387,1204,15361,4294961905,3803,1691,445,70,4294966720,4294966720,4294966720
538346958,6469628,6478490,16167,4294967096,4294966272,4294966927,4294966345,4294966752,14427,6470,5681,1120,368,1300,15370,4294961802,3895,1531,384,350,4294966715,4294966715,4294966715
538352940,6470320,6479266,16596,4294967034,4294966429,4294966646,4294966585,4294966793,14360,6337,5840,1261,362,1389,15276,4294961714,3878,1484,320,666,4294966726,4294966726,4294966726
538358963,6469673,6478017,17020,4294966840,4294966543,4294966381,4294966834,4294966794,14349,6236,5921,1488,408,1377,15288,4294961662,3793,1344,294,869,4294966712,4294966712,4294966712
538364949,6469291,6477339,17430,4294966617,4294966624,4294966299,4294967087,4294966762,14391,6214,6039,1617,505,1402,15173,4294961669,3803,1431,267,1030,4294966719,4294966719,4294966719
538370951,6469758,6477815,17756,4294966407,4294966631,4294966502,25,4294966684,14289,6181,6084,1590,597,1396,15229,4294961603,3644,1354,283,1118,4294966721,4294966721,4294966721
538376956,6470146,6478165,17999,4294966251,4294966680,4294966931,239,4294966599,14306,6219,6219,1451,703,1420,15349,4294961614,3760,1316,309,1215,4294966719,4294966719,4294966719
538382965,6469059,6477085,18165,4294966216,4294966683,203,459,4294966555,14269,6372,6309,1233,804,1390,15469,4294961562,3934,1250,304,1287,4294966709,4294966709,4294966709
538388953,6468778,6476559,18185,4294966201,4294966627,729,668,4294966568,14353,6471,6362,936,928,1369,15642,4294961433,3887,1203,267,1344,4294966720,4294966720,4294966720
538394954,6469012,6476749,18080,4294966297,4294966488,1228,884,4294966682,14512,6597,6365,588,1017,1373,15787,4294961384,4043,1015,208,1434,4294966720,4294966720,4294966720
538400953,6468355,6475777,17936,4294966365,4294966360,1695,1141,4294966867,14549,6664,6414,249,1029,1353,15873,4294961360,4069,839,158,1506,4294966717,4294966717,4294966717
538406952,6468237,6475330,17648,4294966418,4294966308,2137,1407,4294967102,14628,6651,6572,4294967244,1114,1346,16066,4294961341,3979,737,140,1549,4294966720,4294966720,4294966720
538412964,6468924,6476368,17343,4294966452,4294966359,2553,1594,15,14578,6596,6796,4294967101,1267,1308,16143,4294961344,4093,632,177,1597,4294966713,4294966713,4294966713
538418954,6468494,6475823,17079,4294966527,4294966473,2919,1744,191,14507,6647,7030,4294967095,1367,1216,16201,4294961423,4073,534,269,1625,4294966715,4294966715,4294966715
538424965,6467853,6474919,16866,4294966652,4294966555,3207,1837,294,14459,6669,6977,4294967099,1544,1096,16281,4294961578,4354,551,364,1663,4294966712,4294966712,4294966712
538430937,6468537,6475510,16702,4294966766,4294966637,3394,1905,339,14293,6644,6947,4294967083,1702,922,16296,4294961580,4550,621,410,1669,4294966727,4294966727,4294966727
538436948,6468021,6475068,16592,4294966937,4294966706,3483,1941,339,14243,6762,7044,4294967005,1886,747,16345,4294961659,4658,719,457,1650,4294966718,4294966718,4294966718
538442947,6467213,6474117,16551,4294967145,4294966983,3449,1957,252,14186,6833,7269,4294966968,1979,594,16297,4294961754,4657,894,513,1631,4294966722,4294966722,4294966722
538448939,6467282,6474037,16680,4294967284,4294967069,3392,1906,118,14067,6838,7372,4294966956,2060,458,16199,4294961719,4616,1069,576,1505,4294966724,4294966724,4294966724
538454948,6468006,6475039,16642,201,4294967134,3330,1834,4294967216,14063,6712,7409,4294966874,2185,334,16113,4294961780,4646,999,724,1356,4294966719,4294966719,4294966719
538460947,6467498,6474704,16576,352,4294967130,3184,1713,4294967000,13887,6651,7554,4294966687,2268,227,15978,4294961894,4721,910,885,1161,4294966721,4294966721,4294966721
538466974,6467190,6474743,16480,663,4294967216,2964,1602,4294966751,13725,6539,7601,4294966464,2322,108,15867,4294961917,4679,886,1023,949,4294966705,4294966705,4294966705
538472951,6467766,6475404,16360,795,4294967134,2693,1514,4294966527,13646,6433,7704,4294966194,2361,35,15630,4294961936,4669,983,1097,738,4294966717,4294966717,4294966717
538478945,6467280,6474995,16172,952,4294967147,2370,1421,4294966267,13449,6333,7826,4294966003,2347,4294967255,15550,4294961913,4620,989,1169,488,4294966725,4294966725,4294966725
538484932,6466629,6474514,15925,1173,4294967176,2009,1356,4294966103,13356,6301,7868,4294965955,2259,4294967223,15345,4294961915,4501,1011,1202,214,4294966731,4294966731,4294966731
538490973,6467539,6475647,15691,1258,4294967184,1670,1314,4294965945,13165,6087,7826,4294965778,2248,4294967288,15079,4294961929,4330,1003,1252,32,4294966703,4294966703,4294966703
538496943,6467763,6475620,15450,1343,4294967220,1392,1287,4294965877,12998,5893,7848,4294965726,2256,4294967267,14933,4294961887,4203,909,1300,4294967174,4294966724,4294966724,4294966724
538502955,6467073,6474803,15157,1429,4294967230,1168,1272,4294965914,12863,5683,7854,4294965637,1958,3,14723,4294961950,4040,775,1399,4294967005,4294966717,4294966717,4294966717
538508943,6467407,6475165,15012,1556,33,945,1212,4294966019,12874,5535,7893,4294965573,1786,30,14467,4294961939,3981,716,1463,4294966921,4294966726,4294966726,4294966726
538514961,6467887,6475381,14840,1549,148,745,1021,4294966214,12647,5408,7832,4294965567,1566,35,14324,4294961875,3848,414,1541,4294966848,4294966713,4294966713,4294966713
538520963,6467578,6475212,14717,1527,402,573,755,4294966469,12584,5310,7773,4294965560,1287,61,14057,4294961926,3965,4294967219,1603,4294966857,4294966712,4294966712,4294966712
538526957,6467218,6475147,14545,1397,441,398,451,4294966768,12430,5296,7777,4294965523,989,59,13784,4294961995,4060,4294966909,1560,4294966858,4294966712,4294966712,4294966712
538532948,6467728,6475633,14428,1134,448,305,75,4294967040,12395,5200,7696,4294965457,752,131,13576,4294962057,4030,4294966756,1471,4294966953,4294966724,4294966724,4294966724
538538957,6468207,6476335,14326,780,339,252,4294967058,4294967290,12311,5049,7706,4294965425,506,173,13474,4294961986,4021,4294966677,1363,4294967004,4294966714,4294966714,4294966714
538544946,6467623,6475676,14211,486,191,246,4294966746,172,12309,5020,7674,4294965465,237,232,13519,4294961861,4029,4294966616,1263,4294967074,4294966722,4294966722,4294966722
538550942,6468166,6476099,14249,259,5,116,4294966536,305,12359,5037,7625,4294965634,9,250,13553,4294961833,3985,4294966376,1100,4294967124,4294966724,4294966724,4294966724
538556944,6468434,6476366,14194,4294967232,4294967133,128,4294966477,400,12362,5097,7399,4294965761,4294967128,258,13622,4294961751,3918,4294966171,959,4294967168,4294966723,4294966723,4294966723
538564949,6467084,6474957,14289,4294967042,4294967059,199,4294966536,505,12500,5276,7114,4294965976,4294966998,308,13787,4294961799,4109,4294965808,762,4294967294,4294966720,4294966720,4294966720
538572962,6468285,6475780,14345,4294966992,4294967199,227,4294966581,532,12631,5302,7074,4294966191,4294966992,224,13945,4294961740,4138,4294965639,583,60,4294966710,4294966710,4294966710
538578949,6468768,6477106,14450,4294966936,3,99,4294966618,546,12795,5374,7186,4294966339,4294966947,214,14141,4294961729,4129,4294965609,449,122,4294966718,4294966718,4294966718
538584954,6468080,6475777,14642,4294966894,90,4294967278,4294966575,535,12983,5347,7126,4294966539,4294966874,208,14317,4294961645,4048,4294965579,336,228,4294966718,4294966718,4294966718
538590942,6468543,6476092,14675,4294966854,133,4294967171,4294966451,525,13123,5406,7027,4294966609,4294966842,76,14482,4294961662,4015,4294965574,317,220,4294966726,4294966726,4294966726
538596957,6468397,6475827,14868,4294966893,189,4294967026,4294966121,391,13236,5440,7198,4294966537,4294966873,110,14613,4294961732,4012,4294965556,306,218,4294966713,4294966713,4294966713
538602946,6467343,6474727,15112,4294966926,244,4294966908,4294965939,312,13362,5483,7037,4294966400,4294966890,38,14707,4294961632,3938,4294965643,320,184,4294966722,4294966722,4294966722
538608953,6467846,6475110,15324,4294966888,118,4294966882,4294965813,233,13433,5430,7030,4294966345,4294967010,4294967261,14875,4294961629,3820,4294965779,380,154,4294966718,4294966718,4294966718
538616952,6467991,6475279,15723,4294966885,60,4294966848,4294965746,99,13533,5451,7164,4294966332,4294966978,4294967159,15187,4294961625,3836,4294965994,517,144,4294966721,4294966721,4294966721
538624948,6466854,6473891,15968,4294967026,4294967127,4294966866,4294965800,4294967211,13763,5527,7136,4294966205,4294967045,4294967044,15160,4294961652,3839,4294966099,602,5,4294966716,4294966716,4294966716
538632942,6467946,6475109,16302,4294967217,4294966937,4294966728,4294966023,4294967034,13840,5435,7073,4294966200,4294967079,4294966911,15335,4294961741,3709,4294966429,747,4294967165,4294966727,4294966727,4294966727
538640965,6466550,6473898,16532,4294967292,4294966899,4294966689,4294966329,4294966846,13869,5468,7112,4294966100,4294967157,4294966812,15307,4294961661,3616,4294966671,936,4294967007,4294966711,4294966711,4294966711
538648936,6467154,6474578,16802,87,4294966853,4294966667,4294966670,4294966605,13824,5348,7189,4294966043,4294967197,4294966711,15202,4294961720,3720,4294966990,1050,4294966962,4294966727,4294966727,4294966727
538656953,6467083,6475596,16775,373,4294966824,4294966630,4294966798,4294966314,13694,5405,7239,4294965998,4294967140,4294966579,15086,4294961757,3774,4294967210,1182,4294966827,4294966718,4294966718,4294966718
538664970,6468672,6476100,16725,441,4294966813,4294966443,4294966776,4294965979,13644,5370,7168,4294965968,4294966979,4294966459,15216,4294961463,3712,4294967107,1159,4294966711,4294966707,4294966707,4294966707
538672960,6471877,6478734,16539,570,4294966706,4294966232,4294966790,4294965689,13521,5495,7135,4294966041,4294966902,4294966401,15102,4294961501,3879,4294966952,1127,4294966604,4294966710,4294966710,4294966710
538680955,6472528,6481945,16257,789,4294966598,4294965929,4294966735,4294965428,13462,5551,7166,4294966068,4294966796,4294966353,15056,4294961521,4224,4294966742,1046,4294966479,4294966714,4294966714,4294966714
538688964,6469000,6477033,16014,752,4294966411,4294965713,4294966690,4294965313,13388,5638,7225,4294966059,4294966673,4294966314,15010,4294961787,4105,4294966777,899,4294966329,4294966710,4294966710,4294966710
538696955,6465050,6470686,15667,855,4294966293,4294965501,4294966552,4294965283,13246,5885,7236,4294966008,4294966516,4294966243,15076,4294962208,4034,4294966443,771,4294966243,4294966714,4294966714,4294966714
538704957,6463674,6472243,15563,739,4294966281,4294965469,4294966435,4294965358,13278,6119,7176,4294965911,4294966429,4294966231,15193,4294962313,3856,4294966357,697,4294966232,4294966713,4294966713,4294966713
538712957,6465256,6473635,15491,717,4294965997,4294965427,4294966334,4294965501,13376,6390,6917,4294965836,4294966270,4294966200,15340,4294962494,3968,4294966233,625,4294966344,4294966714,4294966714,4294966714
538720949,6466758,6475273,15386,929,4294965677,4294965808,4294966245,4294965702,13371,6643,7162,4294965772,4294966106,4294966200,15533,4294962655,3939,4294966289,459,4294966450,4294966719,4294966719,4294966719
538728955,6467420,6475457,15557,1012,4294965473,4294965738,4294966117,4294966038,13438,6930,7163,4294966131,4294966010,4294966089,15701,4294962960,3942,4294966383,289,4294966597,4294966719,4294966719,4294966719
538736951,6468103,6475823,15888,1033,4294965065,4294965444,4294965927,4294966426,13432,7222,7236,4294966441,4294965816,4294965941,15799,4294963248,4067,4294966451,95,4294966681,4294966722,4294966722,4294966722
538744966,6467862,6475474,16106,750,4294964658,4294965160,4294965739,4294966811,13347,7353,7446,4294966749,4294965782,4294965889,15875,4294963358,3894,4294966540,4294967275,4294966719,4294966712,4294966712,4294966712
538752948,6468334,6475953,16452,377,4294964651,4294964782,4294965525,4294967113,13247,7635,7419,4294966841,4294965698,4294965813,16036,4294963537,4067,4294966388,4294967136,4294966757,4294966723,4294966723,4294966723
538760947,6468343,6476114,16853,4294967189,4294964734,4294964332,4294965245,42,13236,7982,7480,4294966824,4294965565,4294965712,16125,4294963768,4431,4294966268,4294966925,4294966797,4294966722,4294966722,4294966722
538768961,6468091,6475899,17253,4294966704,4294964744,4294964368,4294964925,183,13198,8249,7563,4294966720,4294965354,4294965626,16163,4294963959,4806,4294966065,4294966573,4294966702,4294966711,4294966711,4294966711
538776954,6469192,6477194,17405,4294966424,4294964412,4294964540,4294964525,244,13075,8566,7309,4294966638,4294965059,4294965614,16028,4294964058,5119,4294966029,4294966178,4294966564,4294966717,4294966717,4294966717
538784963,6468250,6476085,17485,4294966421,4294963963,4294964959,4294964550,293,13031,8602,6899,4294966429,4294964924,4294965702,15863,4294964319,5075,4294966087,4294965857,4294966286,4294966709,4294966709,4294966709
538792969,6469317,6476990,17316,4294966373,4294963643,4294965465,4294964906,403,12995,8683,6749,4294966436,4294965050,4294965743,15711,4294964596,4924,4294966027,4294965668,4294966117,4294966708,4294966708,4294966708
538800952,6468478,6476571,17053,4294966598,4294963269,4294965906,4294965338,458,13019,8816,6805,4294966476,4294965179,4294965804,15803,4294964840,4597,4294966011,4294965466,4294965940,4294966720,4294966720,4294966720
538808959,6468397,6476268,16743,4294966935,4294963324,4294966042,4294965860,538,12836,9055,6879,4294966487,4294965150,4294965840,15911,4294964951,4334,4294965648,4294965340,4294965704,4294966715,4294966715,4294966715
538816951,6469622,6477954,16310,213,4294963371,4294966012,4294966306,728,12777,9147,6802,4294966642,4294965120,4294965893,16092,4294965102,4072,4294965612,4294965204,4294965530,4294966720,4294966720,4294966720
538824963,6468352,6476274,16012,771,4294963662,4294966146,4294966486,1015,12660,9143,6421,4294966674,4294965068,4294965884,16080,4294965326,3661,4294965574,4294965043,4294965372,4294966713,4294966713,4294966713
538832946,6469738,6477847,15809,1464,4294963898,4294966211,4294966452,1417,12480,9065,6190,4294966748,4294965085,4294965891,16070,4294965513,3326,4294965463,4294964949,4294965297,4294966722,4294966722,4294966722
538840957,6469298,6477356,15630,1921,4294964130,4294966356,4294966259,1807,12345,9158,6188,4294967073,4294965118,4294965830,16141,4294965580,3277,4294965416,4294964902,4294965245,4294966716,4294966716,4294966716
538848947,6469896,6478159,15641,2307,4294964228,4294966465,4294965993,2116,12354,9233,6082,195,4294965152,4294965721,16205,4294965585,3216,4294965329,4294964872,4294965287,4294966719,4294966719,4294966719
538856962,6470442,6478616,15711,2585,4294964324,4294966414,4294965610,2288,12398,9391,5995,581,4294965293,4294965711,16390,4294965510,3314,4294965185,4294964920,4294965379,4294966711,4294966711,4294966711
538864955,6469476,6477564,15961,2517,4294964287,4294966239,4294965332,2382,12425,9649,5966,680,4294965368,4294965683,16424,4294965404,3410,4294965001,4294964943,4294965476,4294966715,4294966715,4294966715
538872952,6470499,6478812,16262,2199,4294964361,4294966067,4294965170,2250,12886,9741,5865,717,4294965473,4294965705,16699,4294965171,3454,4294964914,4294965055,4294965648,4294966716,4294966716,4294966716
538880950,6469782,6477877,16587,1904,4294964343,4294965955,4294965110,1898,13301,10006,5832,967,4294965468,4294965748,17010,4294965146,3507,4294964776,4294965212,4294965859,4294966722,4294966722,4294966722
538888947,6470236,6478278,16931,1567,4294964334,4294965890,4294965225,1427,13482,10194,6021,792,4294965563,4294965723,17321,4294965028,3616,4294964768,4294965439,4294966164,4294966724,4294966724,4294966724
538896950,6470470,6478619,17325,1407,4294964404,4294965942,4294965474,920,13877,10317,5953,747,4294965637,4294965730,17496,4294964948,3713,4294964966,4294965706,4294966432,4294966718,4294966718,4294966718
538904942,6469762,6478137,17764,1462,4294964332,4294966032,4294965786,459,14009,10408,6112,600,4294965827,4294965858,17724,4294964828,3698,4294965258,4294966038,4294966700,4294966727,4294966727,4294966727
538912956,6470082,6478380,18179,1664,4294964380,4294966075,4294966122,94,14281,10551,6214,478,4294966156,4294965944,17833,4294964785,3561,4294965794,4294966335,4294966923,4294966716,4294966716,4294966716
538920947,6469898,6478561,18428,1957,4294964267,4294966036,4294966535,4294967138,14288,10517,6397,278,4294966391,4294966110,17791,4294964791,3396,4294966256,4294966716,4294967178,4294966720,4294966720,4294966720
538928954,6468759,6477097,18594,2225,4294964151,4294966016,4294966910,4294966928,14342,10512,6460,280,4294966590,4294966277,17842,4294964746,3560,4294966609,4294967071,115,4294966718,4294966718,4294966718
538936948,6468820,6477387,18671,2569,4294963936,4294966039,4294967264,4294966790,14374,10462,6522,217,4294966752,4294966438,17786,4294964762,3682,4294966914,88,268,4294966718,4294966718,4294966718
538944940,6468290,6476809,18675,2918,4294963959,4294966102,359,4294966722,14298,10282,6498,106,4294966959,4294966510,17726,4294964694,3920,4294967242,354,431,4294966725,4294966725,4294966725
538950942,6469215,6477929,18617,3161,4294964032,4294966068,561,4294966694,14225,10233,6522,4294967262,4294967101,4294966568,17661,4294964665,4202,177,483,471,4294966726,4294966726,4294966726
538956946,6468730,6476730,18369,3302,4294964262,4294965890,699,4294966739,14038,10148,6463,4294967036,4294967192,4294966626,17471,4294964663,4308,429,660,507,4294966720,4294966720,4294966720
538962950,6468016,6475421,18133,3242,4294964440,4294965658,656,4294966741,13913,9858,6584,4294966855,58,4294966752,17205,4294964726,4207,703,786,506,4294966721,4294966721,4294966721
538968961,6468194,6475623,17889,3088,4294964478,4294965522,586,4294966741,13657,9619,6685,4294966784,239,4294966843,17012,4294964658,4103,884,985,521,4294966710,4294966710,4294966710
538974950,6468582,6476237,17445,2795,4294964472,4294965489,404,4294966647,13344,9462,6680,4294966574,382,4294966899,16746,4294964613,4101,903,1228,531,4294966720,4294966720,4294966720
538980962,6467880,6475147,17058,2577,4294964385,4294965557,240,4294966478,13094,9246,6665,4294966397,404,4294967018,16467,4294964617,4135,834,1461,541,4294966710,4294966710,4294966710
538986951,6467865,6474855,16610,2358,4294964356,4294965729,109,4294966281,12976,9166,6371,4294966283,416,4294967107,16352,4294964637,3970,677,1655,568,4294966719,4294966719,4294966719
538992959,6468248,6475765,16195,2243,4294964052,4294965896,116,4294966103,12795,9067,6280,4294966228,434,4294967160,16186,4294964704,3837,524,1835,591,4294966713,4294966713,4294966713
538998956,6468776,6475804,15750,2192,4294963982,4294965925,111,4294966012,12526,9061,6237,4294966278,548,4294967241,16028,4294964796,3793,540,1921,653,4294966715,4294966715,4294966715
539004981,6468034,6475321,15372,2155,4294963918,4294965922,123,4294965936,12370,9110,6116,4294966512,624,4294967233,15980,4294964910,3954,681,1902,680,4294966697,4294966697,4294966697
539010957,6468696,6476083,15002,2150,4294963907,4294965871,130,4294965945,12364,9171,6001,4294966625,927,91,15970,4294964957,4261,906,1815,733,4294966714,4294966714,4294966714
539016966,6468884,6476793,14740,2121,4294963893,4294965911,127,4294966000,11951,9042,6129,4294966870,986,66,15875,4294964994,4490,1095,1593,731,4294966713,4294966713,4294966713
539022957,6467868,6475241,14348,2052,4294963845,4294965864,103,4294966083,11655,8947,6089,4294967008,1072,87,15766,4294964924,4665,1288,1399,687,4294966718,4294966718,4294966718
539028952,6468004,6475503,14172,1936,4294964047,4294965753,13,4294966226,11570,8882,6042,4294967278,1074,70,15557,4294964844,4655,1315,1274,626,4294966716,4294966716,4294966716
539034972,6468262,6476190,14400,1803,4294964156,4294965678,4294967286,4294966355,11713,8835,5931,162,1109,28,15558,4294964824,4551,1247,1188,574,4294966704,4294966704,4294966704
539040957,6467647,6475192,14056,1664,4294964270,4294965725,4294967037,4294966468,11576,8737,6029,317,1148,4294967260,15534,4294964844,4310,1098,1206,559,4294966714,4294966714,4294966714
539046936,6467471,6475158,14206,1491,4294964301,4294965547,4294966684,4294966600,11595,8744,6046,628,1085,4294967204,15512,4294964954,4103,839,1181,611,4294966729,4294966729,4294966729
539052947,6468456,6476409,14464,1133,4294964274,4294965633,4294966575,4294966738,11777,8886,5958,799,1066,4294967152,15598,4294965061,3898,633,1170,661,4294966720,4294966720,4294966720
539058962,6468442,6476115,14737,952,4294964265,4294965905,4294966464,4294966819,11831,8892,6015,1026,1094,4294967128,15709,4294965158,3936,496,1173,732,4294966712,4294966712,4294966712
539064958,6467932,6475894,15039,751,4294964134,4294966085,4294966386,4294966892,11892,8874,5997,1261,1094,4294967104,15710,4294965180,4082,531,1132,758,4294966711,4294966711,4294966711
539070953,6468223,6476553,15334,686,4294964032,4294966283,4294966371,4294966948,11986,8923,5937,1476,1115,4294967088,15677,4294965175,4279,750,997,755,4294966717,4294966717,4294966717
539076947,6468265,6477129,15650,679,4294964059,4294966489,4294966489,4294966987,12200,8965,5943,1630,1173,4294967109,15676,4294965121,4328,1046,871,706,4294966721,4294966721,4294966721
539082973,6467188,6476045,15996,728,4294963944,4294966705,4294966678,4294967046,12225,8966,5856,1659,1268,4294967134,15713,4294965083,4397,1340,786,641,4294966706,4294966706,4294966706
539088963,6466640,6475436,16302,783,4294963878,4294966982,4294966849,4294967088,12278,9062,5706,1687,1389,4294967194,15694,4294965095,4517,1583,717,600,4294966715,4294966715,4294966715
539094940,6467042,6476629,16480,850,4294963841,4294967284,4294967070,4294967119,12450,9083,5546,1741,1546,4294967247,15683,4294964963,4560,1799,673,525,4294966727,4294966727,4294966727
539100952,6466537,6475834,16632,862,4294963861,319,4294967260,4294967176,12495,9133,5453,1822,1736,50,15634,4294964939,4746,1974,609,443,4294966720,4294966720,4294966720
539106944,6466135,6475273,16832,1032,4294963898,674,180,4294967248,12597,9123,5422,1886,1868,137,15517,4294964915,4686,2124,518,353,4294966723,4294966723,4294966723
539112955,6466949,6476324,16942,1155,4294963906,955,340,46,12604,9128,5420,1929,2038,244,15453,4294964933,4615,2269,437,347,4294966718,4294966718,4294966718
539118970,6466741,6475844,16875,1214,4294963834,1222,501,116,12651,9156,5351,1964,2248,332,15400,4294964937,4545,2458,352,299,4294966705,4294966705,4294966705
539124944,6466431,6475715,16860,1247,4294963625,1363,689,218,12666,9153,5426,2057,2440,424,15495,4294964952,4480,2537,275,325,4294966725,4294966725,4294966725
539130958,6467316,6476311,16704,1110,4294963692,1750,984,255,12693,9168,5533,2165,2605,518,15446,4294964879,4333,2635,188,339,4294966714,4294966714,4294966714
539136960,6466903,6475914,16553,1182,4294963668,2059,1257,225,12768,9210,5566,2190,2749,612,15534,4294964865,4292,2698,155,384,4294966711,4294966711,4294966711
539142948,6466185,6474211,16402,1093,4294963710,2103,1492,203,12776,9234,5502,2254,2941,712,15554,4294964848,4243,2736,130,433,4294966720,4294966720,4294966720
539148945,6465957,6474600,16229,972,4294963780,2137,1679,168,12783,9308,5332,2323,3174,801,15477,4294964873,4226,2775,63,520,4294966720,4294966720,4294966720
539154941,6466869,6475794,16140,956,4294963926,2269,1809,97,12763,9212,5458,2476,3372,836,15574,4294964832,4190,2854,13,632,4294966724,4294966724,4294966724
539160945,6466526,6475155,16047,856,4294963973,2334,1919,35,12874,9240,5669,2636,3585,829,15605,4294964824,4264,3075,13,778,4294966722,4294966722,4294966722
539166968,6465932,6474257,15988,912,4294964066,2572,1970,4294967249,12878,9249,5928,2876,3876,842,15715,4294964751,4246,3386,16,962,4294966703,4294966703,4294966703
539172963,6466503,6474976,15915,888,4294964130,2796,2032,4294967214,12931,9188,6150,3446,3921,992,15732,4294964863,4145,3633,69,1086,4294966709,4294966709,4294966709
539178953,6466332,6474726,15912,949,4294964075,3046,2044,4294967169,12775,9402,6128,3761,4057,1072,15690,4294964948,4161,3832,124,1258,4294966716,4294966716,4294966716
539184949,6465756,6473935,15914,1029,4294964125,3244,2048,4294967159,12556,9474,6129,3724,4115,1234,15725,4294964951,4278,4058,280,1524,4294966721,4294966721,4294966721
539190958,6466727,6475078,15896,1155,4294964104,3363,1952,4294967155,12443,9504,5939,3797,4081,1342,15727,4294964933,4291,4265,372,1682,4294966716,4294966716,4294966716
539196959,6466377,6474965,15927,1272,4294964248,3412,1824,4294967168,12378,9565,5963,3730,4073,1496,15683,4294964873,4208,4317,432,1907,4294966713,4294966713,4294966713
539202969,6465321,6474640,15906,1408,4294964159,3430,1666,4294967170,12345,9580,6026,3774,3973,1616,15835,4294964852,4091,4432,502,2056,4294966710,4294966710,4294966710
539208960,6466909,6476204,15892,1479,4294963914,3400,1485,4294967194,12438,9655,5937,3879,3808,1758,15822,4294964796,4145,4409,513,2213,4294966714,4294966714,4294966714
539214948,6469098,6477481,15781,1435,4294963707,3576,1402,4294967167,12363,9589,5963,4007,3570,1843,15898,4294964654,4059,4412,494,2354,4294966720,4294966720,4294966720
539220968,6470056,6477595,15719,1457,4294963382,3771,1436,4294967088,12482,9579,5902,4110,3362,1950,15947,4294964564,3960,4461,471,2395,4294966714,4294966714,4294966714
539226950,6472045,6480061,15698,1387,4294963286,3912,1521,4294967062,12517,9582,5980,4182,3121,1987,16010,4294964487,4018,4438,474,2472,4294966722,4294966722,4294966722
