t_us,ads_ch1,ads_ch2,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,dt0_us,dt1_us,dt2_us
734914951,6467529,6493911,15455,5928,2059,4294966768,15,4294967163,11212,6020,10898,4294967204,215,4294966733,12364,4294961910,8807,4294966959,1105,4294966133,4294966720,4294966720,4294966720
734920948,6467113,6493183,15318,5928,1959,4294966603,4294967280,4294967064,11158,5908,10863,4294967197,317,4294966759,11963,4294961787,9017,4294967045,1036,4294966174,4294966721,4294966721,4294966721
734928939,6465963,6493822,15360,5707,2046,4294966435,4294967234,4294966902,11088,5911,10833,4294967197,483,4294966819,11973,4294962045,8906,4294967222,963,4294966396,4294966726,4294966726,4294966726
734936960,6467035,6497785,15236,5653,2066,4294966413,4294967018,4294966582,10992,5976,10864,2,682,4294966880,11806,4294962216,8647,4294967155,1012,4294966694,4294966712,4294966712,4294966712
734942932,6467543,6499428,15254,5807,2069,4294966332,4294966786,4294966504,10968,5947,10994,116,835,4294966953,11830,4294962356,8570,4294967144,1003,4294967061,4294966731,4294966731,4294966731
734948953,6466314,6499031,15179,5732,2046,4294966273,4294966688,4294966523,10846,6058,11186,285,966,4294967034,11852,4294962604,8380,4294967169,943,86,4294966719,4294966719,4294966719
734954968,6466958,6502499,15067,5771,2144,4294966312,4294966809,4294966520,10682,6208,11200,377,1018,4294967143,12087,4294962683,8273,4294967171,749,458,4294966707,4294966707,4294966707
734960947,6465891,6505049,15000,5653,2284,4294966443,4294966873,4294966585,10547,6295,11339,425,1019,4294967288,12434,4294962715,8014,4294967204,535,832,4294966723,4294966723,4294966723
734966951,6464426,6504333,14984,5655,2378,4294966561,4294966858,4294966656,10501,6501,11480,596,1008,159,13094,4294962688,8047,18,358,1117,4294966717,4294966717,4294966717
734972943,6466084,6506502,14851,5684,2304,4294966790,4294966910,4294966707,10526,6622,11510,630,1104,254,13574,4294962699,8011,192,237,1341,4294966725,4294966725,4294966725
734978958,6467073,6508290,14751,5706,2296,4294966983,4294967013,4294966818,10490,6732,11517,797,1157,421,14120,4294962791,8101,364,47,1412,4294966715,4294966715,4294966715
734984948,6464688,6505541,14683,5795,2239,4294967184,4294967054,4294966945,10413,6916,11576,815,1144,516,14486,4294962888,8021,516,4294967239,1477,4294966720,4294966720,4294966720
734990958,6463611,6504932,14623,5754,2140,76,4294967160,4294967060,10478,7016,11631,740,1053,578,14783,4294962924,8139,691,4294966982,1509,4294966716,4294966716,4294966716
734996965,6465368,6505725,14577,5754,2086,323,4294967225,4294967171,10484,7076,11665,798,844,565,15174,4294963159,8189,634,4294966674,1544,4294966714,4294966714,4294966714
735002975,6466054,6504727,14533,5838,1932,522,4294967215,4294967254,10471,7195,11671,807,624,535,15488,4294963395,8248,507,4294966431,1483,4294966702,4294966702,4294966702
735008944,6465868,6503001,14533,5838,1889,686,4294967241,94,10481,7168,11710,775,376,466,15641,4294963487,8246,567,4294966200,1458,4294966721,4294966721,4294966721
735014946,6465238,6501829,14614,5903,1742,762,4294967219,179,10449,7196,11641,683,88,416,15811,4294963548,8124,732,4294966024,1311,4294966721,4294966721,4294966721
735020952,6465209,6501346,14693,6059,1686,811,4294967219,272,10458,7130,11652,531,4294967102,351,15869,4294963682,8090,798,4294966084,1082,4294966718,4294966718,4294966718
735026962,6466123,6500706,14783,6057,1672,815,4294967206,345,10563,7057,11534,351,4294966863,298,15817,4294963666,8121,989,4294966152,880,4294966711,4294966711,4294966711
735032960,6466511,6501165,14946,6039,1521,784,4294967234,400,10632,6968,11383,246,4294966741,233,15872,4294963574,7998,1018,4294966389,519,4294966712,4294966712,4294966712
735038946,6466344,6501516,15091,6065,1626,752,0,402,10742,6966,11345,199,4294966702,158,15679,4294963298,7906,1048,4294966723,220,4294966719,4294966719,4294966719
735044945,6465307,6500595,15277,6069,1634,771,43,327,10849,6945,11196,119,4294966679,47,15404,4294963083,7832,1090,4294967110,4294967132,4294966723,4294966723,4294966723
735050944,6465588,6500738,15389,6191,1608,690,78,287,11024,6880,11072,42,4294966770,4294967181,14980,4294962879,7872,1128,21,4294966798,4294966723,4294966723,4294966723
735056957,6466834,6500871,15501,6297,1740,557,144,280,11079,6745,11034,12,4294966862,4294967073,14486,4294962784,8016,1146,150,4294966490,4294966715,4294966715,4294966715
735062936,6466227,6497355,15623,6272,1703,423,177,247,11261,6651,10904,1,4294966940,4294966979,13990,4294962518,8141,1043,218,4294966237,4294966728,4294966728,4294966728
735068941,6466832,6495644,15685,6344,1797,279,186,197,11378,6573,10866,4294967214,4294967018,4294966843,13638,4294962434,8195,833,352,4294966094,4294966727,4294966727,4294966727
735074953,6467575,6496281,15695,6299,1921,168,173,151,11410,6282,10708,4294967091,4294967207,4294966811,13237,4294962319,8199,545,522,4294966032,4294966720,4294966720,4294966720
735080944,6467505,6495639,15698,6379,2013,4294967182,64,120,11372,6157,10789,4294967023,87,4294966750,13158,4294962162,8255,66,901,4294965964,4294966723,4294966723,4294966723
735086940,6466677,6494838,15581,6274,2039,4294967013,6,80,11329,6061,10871,4294967027,192,4294966750,12775,4294962069,8563,4294966880,1316,4294965921,4294966728,4294966728,4294966728
735092955,6467332,6495869,15494,6258,2066,4294966816,4294967197,4294967232,11278,5936,10935,4294967033,378,4294966752,12392,4294961899,8783,4294966717,1490,4294965964,4294966716,4294966716,4294966716
735100959,6468108,6500060,15463,5906,2068,4294966514,4294966982,4294967064,11174,5954,11102,4294967165,451,4294966867,11692,4294961696,9212,4294967016,1315,4294966116,4294966713,4294966713,4294966713
735108951,6466678,6504148,15441,5437,2229,4294966472,4294966771,4294966741,11157,5930,11175,4294967228,722,4294966933,11735,4294962048,9044,4294967183,1341,4294966490,4294966717,4294966717,4294966717
735116964,6466506,6505958,15290,5961,2197,4294966401,4294966561,4294966450,11042,6007,11205,28,915,4294967021,11391,4294962402,8671,4294967166,1258,4294966815,4294966710,4294966710,4294966710
735124947,6465417,6503358,15107,5715,1973,4294966190,4294966460,4294966523,10822,6019,11244,202,1040,4294967145,11432,4294962749,8196,4294966946,1467,102,4294966718,4294966718,4294966718
735130954,6466750,6504746,14999,5571,2095,4294966254,4294966727,4294966516,10657,6208,11318,270,1099,4294967257,11634,4294962810,8107,4294966952,1594,610,4294966720,4294966720,4294966720
735136962,6466433,6505315,15071,5556,2209,4294966356,4294966850,4294966520,10465,6316,11286,286,1076,120,11622,4294962792,8279,4294967020,1477,1102,4294966711,4294966711,4294966711
735142962,6465472,6505330,15015,5538,2379,4294966590,4294966982,4294966530,10397,6476,11395,328,1104,248,12301,4294962683,8261,4294967127,916,1386,4294966716,4294966716,4294966716
735148948,6464226,6506960,14983,5674,2432,4294966818,4294967106,4294966584,10376,6622,11425,387,1170,400,13260,4294962497,8129,4294967230,608,1576,4294966719,4294966719,4294966719
735154942,6466373,6509766,14724,5805,2314,4294966995,4294967262,4294966729,10326,6768,11481,486,1197,513,13846,4294962509,8070,68,294,1689,4294966721,4294966721,4294966721
735160959,6468385,6512006,14745,5706,2303,4294967092,38,4294966906,10283,6898,11627,600,1221,622,14382,4294962677,8158,240,4294967199,1716,4294966718,4294966718,4294966718
735166948,6468821,6511722,14621,5692,2069,4294967265,60,4294967017,10158,6963,11677,713,1039,668,14562,4294962823,8258,329,4294966838,1683,4294966723,4294966723,4294966723
735172953,6470909,6513520,14452,5761,2148,198,127,4294967118,10233,7077,11596,702,844,678,15045,4294963044,8379,652,4294966253,1723,4294966719,4294966719,4294966719
735178949,6467755,6507866,14299,5840,2149,454,192,4294967244,10246,7066,11692,835,625,633,15655,4294963176,8317,241,4294965943,1483,4294966722,4294966722,4294966722
735184939,6464384,6498853,14230,5947,2044,604,153,34,10343,7149,11539,795,396,534,15741,4294963417,8436,268,4294965621,1400,4294966728,4294966728,4294966728
735190951,6460863,6494744,14379,5874,1880,775,61,171,10387,7047,11577,655,95,425,15908,4294963578,8245,515,4294965234,1307,4294966719,4294966719,4294966719
735196959,6460343,6496133,14471,5947,1766,787,19,303,10360,6982,11651,498,4294967032,400,16249,4294963748,7911,519,4294965294,1106,4294966715,4294966715,4294966715
735202944,6462274,6496765,14587,5947,1724,821,18,394,10509,6919,11634,291,4294966734,264,16280,4294963775,7888,662,4294965588,982,4294966724,4294966724,4294966724
735208953,6464303,6498339,14751,5971,1643,804,4294967277,477,10630,6893,11481,245,4294966520,213,16050,4294963684,8154,775,4294966064,722,4294966718,4294966718,4294966718
735214942,6465347,6499608,14885,6053,1506,830,25,494,10759,6836,11353,188,4294966427,127,15724,4294963353,8286,986,4294966447,404,4294966722,4294966722,4294966722
735220973,6465359,6499827,15132,6112,1378,765,114,504,10928,6743,11462,186,4294966384,25,15357,4294963127,8044,1295,4294966911,50,4294966701,4294966701,4294966701
735226942,6464618,6499356,15318,6084,1492,696,162,421,11010,6791,11293,235,4294966487,4294967199,14941,4294963092,7827,1387,82,4294966953,4294966726,4294966726,4294966726
735232951,6465504,6501780,15436,6231,1584,626,154,355,11020,6847,10928,176,4294966642,4294967117,14498,4294962932,7872,1307,419,4294966673,4294966717,4294966717,4294966717
735238942,6466981,6504674,15505,6246,1693,532,100,303,11153,6757,10719,4294967272,4294966844,4294967009,14185,4294962777,7876,1107,628,4294966396,4294966726,4294966726,4294966726
735244948,6466957,6505178,15726,6368,1740,374,25,263,11300,6587,10880,4294967273,4294966968,4294966978,13898,4294962726,7708,725,907,4294966212,4294966723,4294966723,4294966723
735250946,6467223,6503855,15735,6408,1897,134,4294967143,226,11302,6433,10998,4294967293,4294967086,4294966912,13647,4294962669,7539,349,1165,4294966102,4294966723,4294966723,4294966723
735256942,6467312,6500489,15780,6377,1919,4294967201,4294966990,209,11277,6534,11201,15,4294967173,4294966870,13253,4294962470,7627,4294967280,1342,4294966135,4294966723,4294966723,4294966723
735262947,6467568,6497874,15786,6414,1850,4294967008,4294966850,157,11279,6405,11231,4294967266,4294967214,4294966913,13064,4294962305,7860,4294967014,1465,4294966144,4294966721,4294966721,4294966721
735270952,6468258,6496801,15766,6231,1908,4294966884,4294966856,99,11155,6165,11118,4294967224,141,4294966902,12842,4294962141,8121,4294967069,1575,4294966289,4294966716,4294966716,4294966716
735278955,6468659,6496152,15631,6178,1903,4294966771,4294966917,4294967289,11154,6115,10769,4294967058,410,4294966926,12325,4294961868,8535,4294967083,1495,4294966399,4294966715,4294966715,4294966715
735286969,6467896,6496499,15403,6217,1888,4294966567,4294967067,4294967207,11232,6049,10636,4294966905,580,4294966918,12264,4294961781,8874,4294967150,1188,4294966528,4294966706,4294966706,4294966706
735294941,6467004,6503193,15189,5987,1937,4294966434,4294967202,4294966967,11099,6029,10782,4294966933,775,4294966907,11921,4294961889,9070,4294967060,832,4294966791,4294966724,4294966724,4294966724
735302943,6464366,6510462,15026,5831,2008,4294966250,4294967142,4294966786,10965,6013,11065,4294967075,841,4294966866,11854,4294962154,9066,4294967212,406,4294967104,4294966726,4294966726,4294966726
735310966,6465765,6512784,14929,5368,2056,4294966430,4294967180,4294966295,10698,6110,11227,4294967269,787,4294966880,11871,4294962372,8883,4294967255,4294967288,135,4294966708,4294966708,4294966708
735318969,6467465,6504468,14893,5962,2113,4294966040,4294966754,4294966291,10578,6211,11369,191,773,4294966941,12131,4294962628,8651,4294967252,4294967078,487,4294966707,4294966707,4294966707
735326955,6466014,6499385,14691,5625,1955,4294965983,4294966813,4294966505,10297,6324,11425,469,654,4294967139,12533,4294962906,8553,4294967234,4294967020,808,4294966717,4294966717,4294966717
735332951,6467433,6502970,14652,5718,2044,4294966052,4294966951,4294966618,10320,6521,11441,564,659,4294967227,12790,4294962976,8457,4294967239,4294966928,973,4294966720,4294966720,4294966720
735338959,6467800,6504358,14720,5466,2172,4294966453,4294967136,4294966716,10233,6732,11461,638,695,58,13231,4294962946,8454,4294967204,4294966952,1137,4294966718,4294966718,4294966718
735344942,6466660,6505286,14796,5458,2422,4294966916,4294967222,4294966769,10314,6862,11405,749,766,169,13775,4294962855,8408,86,4294966924,1242,4294966723,4294966723,4294966723
735350964,6466485,6507365,14772,5715,2433,4294967222,4294967228,4294966898,10319,7047,11511,667,781,270,14300,4294962826,8372,315,4294967016,1232,4294966710,4294966710,4294966710
735356956,6466831,6508874,14724,5910,2257,73,4294967152,4294967062,10489,7078,11546,621,708,331,14724,4294962922,8196,513,4294966997,1168,4294966716,4294966716,4294966716
735362945,6467052,6509551,14760,5772,2151,236,4294967187,4294967213,10570,7071,11551,672,604,382,15192,4294963009,8073,396,4294966894,1045,4294966723,4294966723,4294966723
735368953,6467184,6509561,14660,5672,2040,376,4294967202,50,10575,7148,11605,705,423,409,15459,4294963132,8101,538,4294966768,989,4294966720,4294966720,4294966720
735374953,6466473,6507776,14662,5703,2077,563,4294967165,129,10649,7047,11595,627,243,413,15846,4294963293,7942,581,4294966813,1023,4294966718,4294966718,4294966718
735380951,6465127,6504342,14704,5759,1972,735,4294967076,204,10667,7027,11628,525,4294967274,403,15974,4294963480,7841,503,4294966806,990,4294966722,4294966722,4294966722
735386941,6465808,6503398,14781,5836,1840,780,4294966996,298,10721,6943,11596,404,4294967064,407,15985,4294963469,7794,576,4294966815,987,4294966727,4294966727,4294966727
735392963,6466570,6503840,14881,5854,1736,772,4294967006,354,10846,6844,11474,309,4294966867,399,15889,4294963577,7857,861,4294966961,912,4294966709,4294966709,4294966709
735398944,6467871,6504498,14956,5875,1695,765,4294967043,397,10872,6778,11320,327,4294966809,384,15693,4294963553,7888,1011,4294967048,786,4294966723,4294966723,4294966723
735404948,6466861,6501670,15050,5982,1801,785,4294967063,395,10866,6785,11222,262,4294966787,309,15276,4294963428,7745,1149,22,494,4294966723,4294966723,4294966723
735410951,6465324,6499468,15210,6010,1606,760,4294967074,387,10897,6774,11080,190,4294966777,220,15003,4294963342,7699,1136,127,385,4294966718,4294966718,4294966718
735416957,6466011,6500468,15303,6086,1618,692,4294967111,375,10930,6836,11067,133,4294966880,120,14643,4294963240,7632,1085,337,87,4294966718,4294966718,4294966718
735422955,6464817,6500121,15461,6159,1592,584,4294967145,313,10924,6853,11050,28,4294967025,4294967256,14501,4294963091,7651,1032,385,6,4294966718,4294966718,4294966718
735428950,6464746,6501786,15516,6185,1591,414,4294967189,256,11008,6797,11010,4294967282,4294967128,4294967194,14252,4294962860,7793,940,497,4294967055,4294966717,4294966717,4294966717
735434958,6465657,6504667,15641,6187,1562,303,4294967244,206,11012,6847,10946,47,4294967195,4294967130,14117,4294962696,7714,829,514,4294966814,4294966715,4294966715,4294966715
735440942,6465757,6505381,15644,6279,1733,194,4294967292,114,11073,6820,10929,35,4294967272,4294967030,13864,4294962589,7822,636,546,4294966665,4294966726,4294966726,4294966726
735446958,6465604,6504668,15643,6353,1714,92,43,22,11116,6686,10818,25,23,4294966978,13560,4294962442,7826,483,567,4294966561,4294966713,4294966713,4294966713
735452954,6467083,6503383,15649,6364,1776,4294967218,111,0,11143,6578,10837,34,110,4294966974,13415,4294962410,7857,265,678,4294966496,4294966717,4294966717,4294966717
735458949,6468602,6502425,15493,6354,1897,4294967072,141,4294967268,11147,6496,10743,28,267,4294966949,13241,4294962336,7970,4294967245,816,4294966464,4294966721,4294966721,4294966721
735464936,6468583,6501822,15411,6307,2090,4294966939,96,4294967258,11099,6415,10807,4294967264,342,4294966957,13003,4294962288,8150,4294967015,823,4294966479,4294966729,4294966729,4294966729
735470960,6468975,6502038,15339,5975,2133,4294966856,4,4294967179,11151,6291,10784,4294967153,478,4294966935,12970,4294962155,8483,4294966894,873,4294966543,4294966716,4294966716,4294966716
735476955,6468155,6499814,15203,6358,2078,4294966726,4294967229,4294967064,11123,6202,10897,4294967038,559,4294966937,12844,4294962157,8467,4294966897,916,4294966585,4294966714,4294966714,4294966714
735484949,6466859,6493288,15087,6123,1904,4294966540,4294967208,4294967069,11007,6078,11073,4294967062,688,4294966957,12733,4294962219,8461,4294966971,815,4294966714,4294966717,4294966717,4294966717
735492955,6468116,6494447,14931,6044,1864,4294966398,4294967273,4294967006,10863,6061,11261,4294967142,667,4294966988,12583,4294962149,8819,4294966964,644,4294966848,4294966717,4294966717,4294966717
735500943,6466456,6496612,14906,5879,2010,4294966357,4294967177,4294966890,10847,6141,11254,4294967173,627,4294967012,12367,4294962121,9205,4294967233,159,4294967042,4294966721,4294966721,4294966721
735508947,6465599,6502169,14916,5327,1978,4294966368,4294966937,4294966665,10714,6125,11283,4294967223,627,4294967036,12575,4294962291,9160,262,4294967241,4294967269,4294966719,4294966719,4294966719
735516951,6466562,6503413,14912,5939,2123,4294966470,4294967004,4294966460,10708,6271,11397,4294967216,615,4294967070,12636,4294962557,9011,340,4294967190,213,4294966719,4294966719,4294966719
735522954,6466439,6503738,14914,5710,2003,4294966296,4294966679,4294966608,10574,6304,11371,4,628,4294967137,12770,4294962789,8843,326,4294967258,383,4294966716,4294966716,4294966716
735528949,6466112,6502284,14890,5656,2046,4294966365,4294966846,4294966720,10487,6425,11459,155,562,4294967222,12824,4294962850,8664,330,155,625,4294966722,4294966722,4294966722
735534941,6466964,6504927,14856,5550,2103,4294966531,4294966958,4294966841,10527,6487,11547,380,607,6,12856,4294963013,8492,171,192,813,4294966726,4294966726,4294966726
735540971,6465731,6505899,14991,5286,2304,4294966787,4294966954,4294966913,10447,6586,11525,560,649,83,13397,4294962968,8313,101,295,1008,4294966704,4294966704,4294966704
735546952,6466077,6506823,14928,5595,2357,4294967094,4294966995,4294966916,10458,6736,11567,568,673,141,13928,4294963011,8302,57,525,1073,4294966721,4294966721,4294966721
735552951,6466172,6506696,14859,5744,2353,4294967288,4294967042,4294967075,10464,6868,11541,584,656,217,14198,4294963051,8095,9,594,1183,4294966717,4294966717,4294966717
735558960,6466997,6507388,14825,5672,2208,115,4294967163,4294967215,10417,6885,11517,620,594,303,14486,4294963189,8030,115,471,1131,4294966712,4294966712,4294966712
735564946,6464397,6503392,14799,5588,2066,332,4294967245,5,10593,7005,11650,728,475,354,14769,4294963120,7938,405,275,1144,4294966720,4294966720,4294966720
735570943,6462686,6502047,14715,5741,2048,556,4294967239,68,10566,7063,11625,781,359,393,15117,4294963274,7925,653,59,1150,4294966723,4294966723,4294966723
735576955,6465739,6503989,14763,5781,1993,726,4294967107,132,10536,7029,11625,756,196,409,15254,4294963409,7891,834,4294967135,1264,4294966715,4294966715,4294966715
735582971,6466187,6502546,14753,5830,1820,807,4294966979,210,10540,7067,11607,754,49,429,15490,4294963472,7935,804,4294966997,1162,4294966707,4294966707,4294966707
735588964,6464396,6498821,14791,5973,1776,786,4294966815,287,10544,7025,11648,709,4294967185,430,15328,4294963412,7872,998,4294966750,1154,4294966711,4294966711,4294966711
735594963,6467821,6500954,14875,6067,1654,712,4294966741,361,10586,7038,11489,614,4294967034,417,15527,4294963470,7652,1138,4294966612,1084,4294966709,4294966709,4294966709
735600946,6466853,6498665,14916,6151,1659,686,4294966748,392,10636,7025,11438,530,4294966927,399,15608,4294963372,7757,1174,4294966684,869,4294966723,4294966723,4294966723
735606949,6465630,6497431,15078,6279,1659,622,4294966787,419,10779,6965,11278,399,4294966818,365,15467,4294963192,7787,1113,4294966832,658,4294966719,4294966719,4294966719
735612941,6465925,6499552,15239,6302,1524,545,4294966814,437,10907,6972,11131,292,4294966795,293,15198,4294963073,7879,1110,4294966874,376,4294966724,4294966724,4294966724
735618954,6465331,6501314,15399,6294,1506,466,4294966858,435,11050,6865,11048,160,4294966824,174,14975,4294962903,7811,1075,4294966974,120,4294966720,4294966720,4294966720
735624971,6464703,6503131,15559,6320,1428,376,4294966930,393,11165,6913,11004,49,4294966886,11,14794,4294962709,7866,989,4294967100,4294967087,4294966705,4294966705,4294966705
735630960,6465573,6505309,15637,6331,1630,281,4294967042,312,11269,6806,11032,4294967215,4294966944,4294967170,14505,4294962604,7865,809,4294967204,4294966834,4294966715,4294966715,4294966715
735638958,6465733,6504726,15649,6357,1828,138,4294967165,267,11405,6637,11006,4294967168,4294967006,4294967046,14071,4294962465,7848,617,110,4294966554,4294966716,4294966716,4294966716
735644953,6466406,6503703,15675,6443,1800,10,5,218,11371,6569,10934,4294967090,4294967145,4294966899,13744,4294962378,8036,391,290,4294966419,4294966717,4294966717,4294966717
735650962,6467391,6502426,15612,6366,1962,4294967140,134,180,11333,6423,10935,4294967061,4294967219,4294966847,13362,4294962370,8153,123,431,4294966315,4294966711,4294966711,4294966711
735656942,6468986,6503421,15608,6184,2069,4294966975,166,124,11394,6280,10859,4294966975,80,4294966819,12989,4294962244,8413,4294967184,570,4294966279,4294966726,4294966726,4294966726
735662951,6468651,6502537,15503,6178,2241,4294966843,117,4294967274,11246,6172,10875,4294966923,183,4294966801,12808,4294962227,8572,4294966998,708,4294966249,4294966719,4294966719,4294966719
735668951,6468711,6499031,15416,6130,2198,4294966683,49,4294967182,11224,6077,10903,4294966863,332,4294966803,12697,4294962054,8835,4294966877,925,4294966225,4294966717,4294966717,4294966717
735674942,6469705,6497158,15323,6109,2199,4294966539,45,4294967132,11111,6082,10841,4294966863,465,4294966827,12449,4294961971,8925,4294966844,1117,4294966242,4294966726,4294966726,4294966726
735680952,6468150,6495186,15111,6075,2173,4294966411,20,4294967089,11026,6049,10917,4294966859,589,4294966872,12444,4294961940,8914,4294967038,1145,4294966291,4294966717,4294966717,4294966717
735686955,6467828,6494791,15106,5884,2104,4294966296,4294967249,4294966946,10930,5958,10970,4294966961,675,4294966896,12342,4294962011,9031,4294967148,1167,4294966458,4294966715,4294966715,4294966715
735694960,6468154,6496957,15092,5646,2173,4294966286,4294967007,4294966729,10915,5959,11082,4294967125,827,4294966975,12073,4294962238,9117,90,1080,4294966817,4294966715,4294966715,4294966715
735702946,6465029,6499278,15032,5735,2171,4294966331,4294966761,4294966465,10828,5957,11349,40,942,4294967039,12034,4294962392,8950,15,866,4294967256,4294966719,4294966719,4294966719
735708976,6465764,6500300,15000,5767,2269,4294966319,4294966646,4294966476,10675,6099,11441,188,999,4294967131,12001,4294962533,8839,13,664,261,4294966706,4294966706,4294966706
735714950,6466661,6502836,15000,5668,2056,4294966260,4294966556,4294966552,10573,6193,11541,356,990,4294967247,11999,4294962607,8730,54,595,575,4294966717,4294966717,4294966717
735720950,6466414,6503909,14938,5679,2149,4294966363,4294966645,4294966659,10427,6326,11568,517,947,134,12278,4294962743,8415,73,421,858,4294966722,4294966722,4294966722
735726957,6464004,6503084,14949,5452,2341,4294966668,4294966821,4294966773,10389,6475,11637,629,945,274,12854,4294962797,8080,151,359,1153,4294966719,4294966719,4294966719
735732963,6463948,6504319,14833,5635,2285,4294966828,4294966864,4294966829,10419,6663,11563,685,953,387,13343,4294962846,7864,97,503,1386,4294966713,4294966713,4294966713
735738961,6465218,6506627,14859,5609,2338,4294967091,4294966977,4294966956,10421,6740,11655,763,960,505,13822,4294962874,7972,104,531,1508,4294966717,4294966717,4294966717
735744960,6464462,6506452,14769,5652,2229,79,4294967198,4294967025,10377,6947,11671,726,913,544,14216,4294962985,8132,260,432,1606,4294966712,4294966712,4294966712
735750970,6462888,6504410,14704,5730,2074,274,26,4294967135,10408,7034,11725,715,745,591,14620,4294963009,8183,518,209,1689,4294966707,4294966707,4294966707
735756967,6462728,6503184,14661,5593,2119,563,136,4294967223,10432,7020,11766,703,681,608,14987,4294963096,8200,786,4294967119,1749,4294966709,4294966709,4294966709
735762962,6463923,6502634,14636,5732,1941,744,85,2,10413,7090,11777,703,471,577,15497,4294963369,8074,608,4294966798,1729,4294966713,4294966713,4294966713
735768952,6465933,6501757,14643,5765,1951,845,4294967277,100,10419,7126,11751,682,199,550,15589,4294963571,8123,595,4294966576,1700,4294966718,4294966718,4294966718
735774947,6466263,6499978,14600,5841,1714,846,4294967125,236,10392,7088,11761,600,4294967195,532,15866,4294963718,7972,484,4294966412,1598,4294966719,4294966719,4294966719
735780959,6465792,6497467,14650,6022,1683,824,4294967023,352,10341,7118,11681,502,4294966939,516,15756,4294963724,8092,576,4294966455,1420,4294966715,4294966715,4294966715
735786953,6465605,6496464,14700,6055,1577,799,4294966993,440,10433,7054,11553,344,4294966780,481,15472,4294963637,8031,841,4294966379,1265,4294966716,4294966716,4294966716
735792949,6465689,6497010,14882,6184,1541,816,4294966942,524,10554,6977,11506,341,4294966679,484,15710,4294963536,7953,1008,4294966429,1002,4294966723,4294966723,4294966723
735798948,6466784,6500035,14998,6233,1566,756,4294966958,570,10597,6994,11324,314,4294966632,404,15719,4294963354,7888,992,4294966789,625,4294966718,4294966718,4294966718
735804960,6468250,6503567,15178,6303,1594,717,4294966957,552,10790,6967,11142,266,4294966631,313,15406,4294963202,7908,958,4294966991,188,4294966717,4294966717,4294966717
735810946,6470415,6509742,15338,6188,1481,640,4294966996,538,10882,6900,11025,214,4294966736,102,15193,4294962925,7839,938,4294967186,4294967083,4294966722,4294966722,4294966722
735816965,6469261,6511388,15482,6332,1653,583,4294967101,510,11061,6765,10911,137,4294966784,4294967279,14790,4294962591,7881,988,16,4294966724,4294966712,4294966712,4294966712
735822947,6464809,6503770,15531,6502,1746,463,4294967097,442,11208,6663,10905,12,4294966882,4294967081,14352,4294962453,7962,895,122,4294966372,4294966722,4294966722,4294966722
735828961,6461886,6497450,15648,6489,1746,317,4294967177,453,11317,6458,10853,4294967215,4294966869,4294966958,13887,4294962400,7969,719,261,4294966155,4294966713,4294966713,4294966713
735834946,6463936,6499304,15604,6406,1830,75,4294967285,427,11341,6336,11009,4294967086,4294966958,4294966796,13455,4294962284,8055,561,392,4294966042,4294966722,4294966722,4294966722
735840950,6465906,6499712,15701,6285,1894,4294967220,23,309,11446,6227,10772,4294966909,4294967080,4294966678,12958,4294962127,8274,292,535,4294965895,4294966717,4294966717,4294966717
735846939,6467627,6498929,15716,6274,1985,4294967001,4294967240,180,11416,6095,10699,4294966754,4294967247,4294966607,12910,4294961999,8406,4294967226,805,4294965853,4294966725,4294966725,4294966725
735854954,6469163,6496964,15499,6251,1972,4294966757,4294967242,83,11333,5960,10667,4294966589,110,4294966584,12526,4294961860,8614,4294966851,1195,4294965832,4294966719,4294966719,4294966719
735860952,6470137,6496751,15414,6053,1935,4294966544,4294967241,20,11255,5922,10916,4294966596,211,4294966596,12180,4294961821,8599,4294966793,1322,4294965890,4294966718,4294966718,4294966718
735866944,6468674,6495997,15290,6056,1919,4294966412,4294967226,4294967122,11186,5823,10873,4294966763,326,4294966679,11962,4294961838,8904,4294966789,1297,4294966049,4294966720,4294966720,4294966720
735874949,6469411,6499233,15247,5500,2135,4294966305,4294966937,4294966844,11176,5855,10764,4294966945,582,4294966749,11911,4294962024,9355,4294966925,1287,4294966448,4294966719,4294966719,4294966719
735882956,6468615,6501980,15175,5770,2127,4294966174,4294966571,4294966511,11003,5845,11037,4294967140,833,4294966849,11410,4294962274,9140,4294966796,1090,4294966853,4294966716,4294966716,4294966716
735890968,6467204,6502832,15069,5740,2167,4294965918,4294966365,4294966490,10796,5886,11406,216,994,4294967015,11314,4294962570,8710,4294966845,1062,58,4294966708,4294966708,4294966708
735896951,6467499,6505299,15005,5741,2128,4294965859,4294966370,4294966531,10618,6092,11572,522,1001,4294967160,11331,4294962591,8385,4294967074,901,508,4294966718,4294966718,4294966718
735902948,6465327,6506291,14975,5369,2203,4294965938,4294966492,4294966647,10382,6234,11820,797,1000,57,11805,4294962659,8092,31,730,932,4294966720,4294966720,4294966720
735908954,6463191,6506844,15014,5561,2290,4294966218,4294966679,4294966687,10370,6448,11825,905,922,256,12326,4294962784,7908,76,593,1273,4294966719,4294966719,4294966719
735914935,6462420,6507254,15009,5634,2154,4294966518,4294966772,4294966760,10394,6616,11599,762,971,362,13055,4294962722,7757,242,428,1503,4294966730,4294966730,4294966730
